,person_id,full_name,given_name,last_name,gender,graduate_degree,mfa_degree,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,elite_1,elite_2,elite_3,award
1702,1430.0,Louis Untermeyer,Louis,Untermeyer,male,0,no mfa,winner,Library of Congress,Poet Laureate,1963.0,poetry,career,35000.0,,,,1.0
1703,1430.0,Louis Untermeyer,Louis,Untermeyer,male,0,no mfa,winner,Library of Congress,Poet Laureate,1962.0,poetry,career,35000.0,,,,1.0
1704,1430.0,Louis Untermeyer,Louis,Untermeyer,male,0,no mfa,winner,Library of Congress,Poet Laureate,1961.0,poetry,career,35000.0,,,,1.0
1705,1452.0,Luis Valdez,Luis,Valdez,male,0,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2007.0,no genre,career,50000.0,,,,1.0
1706,1535.0,Mark Richard,Mark,Richard,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1990.0,no genre,career,50000.0,,,,1.0
1707,1540.0,Mark Turpin,Mark,Turpin,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1997.0,no genre,career,50000.0,,,,1.0
1708,1554.0,Martin Greenberg,Martin,Greenberg,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1989.0,no genre,career,10000.0,,,,1.0
1709,1587.0,Matthew Lopez,Matthew,Lopez,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2019.0,no genre,career,10000.0,,,,1.0
1710,1634.0,Michael Herr,Michael,Herr,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1978.0,no genre,career,10000.0,,,,1.0
1711,1638.0,Michael Meyer,Michael,Meyer,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2009.0,no genre,career,50000.0,,,,1.0
1712,1657.0,Milton Lott,Milton,Lott,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1955.0,no genre,career,10000.0,,,,1.0
1713,1662.0,Mischa Berlinski,Mischa,Berlinski,male,0,no mfa,winner,American Academy of Arts and Letters,Metcalf Awards,2013.0,no genre,career,10000.0,,,,1.0
1714,1662.0,Mischa Berlinski,Mischa,Berlinski,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2008.0,no genre,career,50000.0,,,,1.0
1715,1679.0,Murray Kempton,Murray,Kempton,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1978.0,no genre,career,10000.0,,,,1.0
1716,1715.0,Nelson Algren,Nelson,Algren,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1947.0,no genre,career,10000.0,,,,1.0
1717,1715.0,Nelson Algren,Nelson,Algren,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,1974.0,prose,career,25000.0,,,,1.0
1718,1724.0,Nick Hornby,Nick,Hornby,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1999.0,no genre,career,10000.0,,,,1.0
1719,1735.0,Norman Corwin,Norman,Corwin,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1942.0,no genre,career,10000.0,,,,1.0
1720,1737.0,Norman Fruchter,Norman,Fruchter,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1964.0,no genre,career,10000.0,,,,1.0
1721,1742.0,Norman Williams,Norman,Williams,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1988.0,no genre,career,10000.0,,,,1.0
1722,1749.0,Oliver Sacks,Oliver,Sacks,male,0,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,1989.0,prose,career,20000.0,,,,1.0
1723,1761.0,Padraic Colum,Padraic,Colum,male,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1952.0,poetry,career,25000.0,,,,1.0
1724,1779.0,Paul Bailey,Paul,Bailey,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1974.0,no genre,career,10000.0,,,,1.0
1725,1784.0,Paul Farley,Paul,Farley,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,2009.0,no genre,career,10000.0,,,,1.0
1726,1792.0,Paul Metcalf,Paul,Metcalf,male,0,no mfa,winner,American Academy of Arts and Letters,Morton Dauwen Zabel Award,1987.0,prose,career,10000.0,,,,1.0
1727,1793.0,Paul Muldoon,Paul,Muldoon,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1996.0,no genre,career,10000.0,,,,1.0
1728,1796.0,Paul Theroux,Paul,Theroux,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1977.0,no genre,career,10000.0,,,,1.0
1729,1798.0,Paul Violi,Paul,Violi,male,0,no mfa,winner,American Academy of Arts and Letters,Morton Dauwen Zabel Award,2001.0,poetry,career,10000.0,,,,1.0
1730,1801.0,Paul Zimmer,Paul,Zimmer,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1985.0,no genre,career,10000.0,,,,1.0
1731,1817.0,Peter Brown,Peter,Brown,male,0,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,1990.0,prose,career,20000.0,,,,1.0
1732,1819.0,Peter Carey,Peter,Carey,male,0,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2012.0,prose,career,20000.0,,,,1.0
1733,1820.0,Peter Cole,Peter,Cole,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2010.0,no genre,career,10000.0,,,,1.0
1734,1820.0,Peter Cole,Peter,Cole,male,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2007.0,no genre,career,500000.0,,,,1.0
1735,1829.0,Peter Reading,Peter,Reading,male,0,no mfa,winner,Lannan Foundation,Lannan Award,2004.0,poetry,career,150000.0,,,,1.0
1736,1830.0,Peter Schjeldahl,Peter,Schjeldahl,male,0,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2010.0,prose,career,20000.0,,,,1.0
1737,1831.0,Peter Taylor,Peter,Taylor,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1952.0,no genre,career,10000.0,,,,1.0
1738,1834.0,Peterde Vries,Peterde,Vries,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1946.0,no genre,career,10000.0,,,,1.0
1739,1845.0,Philip Whalen,Philip,Whalen,male,0,no mfa,winner,American Academy of Arts and Letters,Morton Dauwen Zabel Award,1986.0,poetry,career,10000.0,,,,1.0
1740,1870.0,Randall Kenan,Randall,Kenan,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1994.0,no genre,career,50000.0,,,,1.0
1741,1875.0,Ray Bradbury,Ray,Bradbury,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1954.0,no genre,career,10000.0,,,,1.0
1742,1875.0,Ray Bradbury,Ray,Bradbury,male,0,no mfa,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,1994.0,prose,career,40000.0,,,,1.0
1743,1876.0,Raymond Abbott,Raymond,Abbott,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1985.0,no genre,career,50000.0,,,,1.0
1744,1893.0,Reynolds Price,Reynolds,Price,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1971.0,no genre,career,10000.0,,,,1.0
1745,1898.0,Richard Chase,Richard,Chase,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1953.0,no genre,career,10000.0,,,,1.0
1746,1909.0,Richard Nelson,Richard,Nelson,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2008.0,no genre,career,10000.0,,,,1.0
1747,1920.0,Richard Yates,Richard,Yates,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1963.0,no genre,career,10000.0,,,,1.0
1748,1925.0,Rick Demarinis,Rick,Demarinis,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1990.0,no genre,career,10000.0,,,,1.0
1749,1929.0,Rick Rofihe,Rick,Rofihe,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1991.0,no genre,career,50000.0,,,,1.0
1750,1951.0,Robert Craft,Robert,Craft,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1976.0,no genre,career,10000.0,,,,1.0
1751,1965.0,Robert Horan,Robert,Horan,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1955.0,no genre,career,10000.0,,,,1.0
1752,1966.0,Robert Hughes,Robert,Hughes,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1996.0,no genre,career,10000.0,,,,1.0
1753,1996.0,Robinson Jeffers,Robinson,Jeffers,male,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1958.0,poetry,career,25000.0,,,,1.0
1754,2005.0,Rolfe Humphries,Rolfe,Humphries,male,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1955.0,poetry,career,25000.0,,,,1.0
1755,2010.0,Ron Curriejr,Ron,Curriejr,male,0,no mfa,winner,American Academy of Arts and Letters,Metcalf Awards,2009.0,no genre,career,10000.0,,,,1.0
1756,2013.0,Ronald L. Fair,Ronald L.,Fair,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1971.0,no genre,career,10000.0,,,,1.0
1757,2026.0,Rs Thomas,Rs,Thomas,male,0,no mfa,winner,Lannan Foundation,Lannan Lifetime Achievement Award,1996.0,no genre,career,150000.0,,,,1.0
1758,2031.0,Russell Banks,Russell,Banks,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1986.0,no genre,career,10000.0,,,,1.0
1759,2032.0,Russell Edson,Russell,Edson,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1989.0,no genre,career,50000.0,,,,1.0
1760,2037.0,Ruthven Todd,Ruthven,Todd,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1954.0,no genre,career,10000.0,,,,1.0
1761,2061.0,Saïd Sayrafiezadeh,Saïd,Sayrafiezadeh,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2010.0,no genre,career,50000.0,,,,1.0
1762,2046.0,Sam Shepard,Sam,Shepard,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1974.0,no genre,career,10000.0,,,,1.0
1763,2060.0,Sanford Friedman,Sanford,Friedman,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1984.0,no genre,career,10000.0,,,,1.0
1764,2076.0,Scott McPherson,Scott,McPherson,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1991.0,no genre,career,50000.0,,,,1.0
1765,2080.0,Seamus Heaney,Seamus,Heaney,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1975.0,no genre,career,10000.0,,,,1.0
1766,2082.0,Sean O'Brien,Sean,O'Brien,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1993.0,no genre,career,10000.0,,,,1.0
1767,2097.0,Shelby Foote,Shelby,Foote,male,0,no mfa,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,2003.0,prose,career,40000.0,,,,1.0
1768,2102.0,Sherwin Bitsui,Sherwin,Bitsui,male,0,no mfa,winner,Lannan Foundation,Lannan Fellowship,2011.0,poetry,career,50000.0,,,,1.0
1769,2102.0,Sherwin Bitsui,Sherwin,Bitsui,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2006.0,no genre,career,50000.0,,,,1.0
1770,2120.0,St John Perse,St John,Perse,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in Poetry,1950.0,poetry,career,25000.0,,,,1.0
1771,2125.0,Stanley Crouch,Stanley,Crouch,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1991.0,no genre,career,50000.0,,,,1.0
1772,2130.0,Stanleyedgar Hyman,Stanleyedgar,Hyman,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1967.0,no genre,career,10000.0,,,,1.0
1773,2136.0,Stephen Adly Guirgis,Stephen Adly,Guirgis,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2016.0,no genre,career,10000.0,,,,1.0
1774,2136.0,Stephen Adly Guirgis,Stephen Adly,Guirgis,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2006.0,no genre,career,50000.0,,,,1.0
1775,2144.0,Stephen Spender,Stephen,Spender,male,0,no mfa,winner,Library of Congress,Poet Laureate,1966.0,poetry,career,35000.0,,,,1.0
1776,2144.0,Stephen Spender,Stephen,Spender,male,0,no mfa,winner,Library of Congress,Poet Laureate,1965.0,poetry,career,35000.0,,,,1.0
1777,2195.0,Tanehisi Coates,Tanehisi,Coates,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2016.0,no genre,career,10000.0,,,,1.0
1778,2195.0,Tanehisi Coates,Tanehisi,Coates,male,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2015.0,no genre,career,625000.0,,,,1.0
1779,2203.0,Tennessee Williams,Tennessee,Williams,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1944.0,no genre,career,10000.0,,,,1.0
1780,2212.0,Theodore Dreiser,Theodore,Dreiser,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,1944.0,prose,career,25000.0,,,,1.0
1781,2221.0,Thomas Keneally,Thomas,Keneally,male,0,no mfa,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,2007.0,prose,career,40000.0,,,,1.0
1782,2225.0,Thomas Mann,Thomas,Mann,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,1949.0,prose,career,25000.0,,,,1.0
1783,2232.0,Thomas Sancton,Thomas,Sancton,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1944.0,no genre,career,10000.0,,,,1.0
1784,2250.0,Timothy Mo,Timothy,Mo,male,0,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1992.0,no genre,career,10000.0,,,,1.0
1785,2264.0,Tom McCarthy,Tom,McCarthy,male,0,no mfa,winner,Yale University,Windham Campbell Prize,2013.0,prose,career,165000.0,,,,1.0
1786,2268.0,Tommy Pico,Tommy,Pico,male,0,no mfa,winner,Whiting Foundation,Whiting Award,2018.0,no genre,career,50000.0,,,,1.0
1787,2275.0,Tracy Letts,Tracy,Letts,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2009.0,no genre,career,10000.0,,,,1.0
1788,2280.0,Truman Capote,Truman,Capote,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1959.0,no genre,career,10000.0,,,,1.0
1789,2292.0,Vance Bourjaily,Vance,Bourjaily,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1993.0,no genre,career,10000.0,,,,1.0
1790,2308.0,Virgil Geddes,Virgil,Geddes,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1943.0,no genre,career,10000.0,,,,1.0
1791,2310.0,Vladimir Nabokov,Vladimir,Nabokov,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1951.0,no genre,career,10000.0,,,,1.0
1792,2310.0,Vladimir Nabokov,Vladimir,Nabokov,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,1969.0,prose,career,25000.0,,,,1.0
1793,2315.0,W. H. Auden,W. H.,Auden,male,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in Poetry,1945.0,poetry,career,25000.0,,,,1.0
1794,2315.0,W. H. Auden,W. H.,Auden,male,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,1953.0,poetry,career,10000.0,,,,1.0
1795,2317.0,Walker Percy,Walker,Percy,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1967.0,no genre,career,10000.0,,,,1.0
1796,2333.0,Wd Wetherell,Wd,Wetherell,male,0,no mfa,winner,American Academy of Arts and Letters,Mildred And Harold Strauss Livings,1998.0,prose,career,100000.0,,,,1.0
1797,2346.0,Will Alexander,Will,Alexander,male,0,no mfa,winner,Poets & Writers,Jackson Poetry Prize,2016.0,poetry,career,75000.0,,,,1.0
1798,2348.0,Will Eno,Will,Eno,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2008.0,no genre,career,10000.0,,,,1.0
1799,2357.0,William Barrett,William,Barrett,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1988.0,no genre,career,10000.0,,,,1.0
1800,2365.0,William Humphrey,William,Humphrey,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1963.0,no genre,career,10000.0,,,,1.0
1801,2367.0,William Kennedy,William,Kennedy,male,0,no mfa,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,2001.0,prose,career,40000.0,,,,1.0
1802,2367.0,William Kennedy,William,Kennedy,male,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1983.0,no genre,career,500000.0,,,,1.0
1803,2384.0,William Trevor,William,Trevor,male,0,no mfa,winner,Lannan Foundation,Lannan Award,1996.0,prose,career,150000.0,,,,1.0
1804,2395.0,Wright Morris,Wright,Morris,male,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1960.0,no genre,career,10000.0,,,,1.0
1805,2395.0,Wright Morris,Wright,Morris,male,0,no mfa,winner,Whiting Foundation,Whiting Award,1985.0,no genre,career,50000.0,,,,1.0
1806,2294.0,Vanessa Veselka,Vanessa,Veselka,female,0,no mfa,winner,PEN America,Robert W. Bingham Prize for Debut Short Story Collection,2012.0,prose,book,25000.0,,,,1.0
1807,328.0,Carolyn Kizer,Carolyn,Kizer,female,1,no mfa,winner,Columbia University,Pulitzer Prize,1985.0,poetry,book,15000.0,Columbia University,,,1.0
1808,1473.0,Margaret Ayer Barnes,Margaret Ayer,Barnes,female,0,no mfa,winner,Columbia University,Pulitzer Prize,1931.0,prose,book,15000.0,,,,1.0
1809,332.0,Cate Marvin,Cate,Marvin,female,1,University of Iowa,winner,Claremont Graduate University,Kate Tufts Discovery Award ,2002.0,poetry,book,10000.0,,,,1.0
1810,818.0,Gina Berriault,Gina,Berriault,female,0,no mfa,winner,PEN America,Faulkner Award for Fiction,1997.0,prose,book,15000.0,,,,1.0
1811,1511.0,Marilyn Hacker,Marilyn,Hacker,female,0,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1995.0,poetry,book,25000.0,,,,1.0
1812,1366.0,Layli Long Soldier,Layli,Long Soldier,female,1,Bard College,winner,PEN America,Jean Stein Book Award,2018.0,no genre,book,75000.0,,,,1.0
1813,2400.0,Yiyun Li,Yiyun,Li,female,1,University of Iowa,winner,PEN America,Jean Stein Book Award,2020.0,no genre,book,75000.0,,,,1.0
1814,110.0,Amy Lowell,Amy,Lowell,female,0,no mfa,winner,Columbia University,Pulitzer Prize,1926.0,poetry,book,15000.0,,,,1.0
1815,1383.0,Lesley Nneka Arimah,Lesley Nneka,Arimah,female,1,Minnesota State University,winner,Kirkus Review,Kirkus Prize,2017.0,prose,book,50000.0,,,,1.0
1816,1743.0,Noviolet Bulawayo,Noviolet,Bulawayo,female,1,Cornell University,winner,PEN America,Hemingway Award for Debut Novel,2014.0,prose,book,10000.0,Cornell University, Stanford University,,1.0
1817,1255.0,Karen Joy Fowler,Karen Joy,Fowler,female,0,no mfa,winner,PEN America,Faulkner Award for Fiction,2014.0,prose,book,15000.0,,,,1.0
1818,1401.0,Linda Gregerson,Linda,Gregerson,female,1,University of Iowa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2003.0,poetry,book,100000.0,Stanford University,,,1.0
1819,1497.0,Margaret Wrinkle,Margaret,Wrinkle,female,1,no mfa,winner,Center for Fiction,First Novel Prize,2013.0,prose,book,15000.0,Yale University,,,1.0
1820,1994.0,Robin Coste Lewis,Robin Coste,Lewis,female,1,New York University,winner,National Book Foundation,National Book Award,2015.0,poetry,book,10000.0,Harvard University,,,1.0
1821,687.0,Ellen Gilchrist,Ellen,Gilchrist,female,0,no mfa,winner,National Book Foundation,National Book Award,1984.0,prose,book,10000.0,,,,1.0
1822,30.0,Ai Ogawa,Ai,Ogawa,female,1,"Univeristy of California, Irvine",winner,National Book Foundation,National Book Award,1999.0,poetry,book,10000.0,,,,1.0
1823,1861.0,Rae Armantrout,Rae,Armantrout,female,1,San Francisco State University,winner,Columbia University,Pulitzer Prize,2010.0,poetry,book,15000.0,,,,1.0
1824,626.0,Edith Pearlman,Edith,Pearlman,female,0,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,1996.0,prose,book,15000.0,Radcliffe College,,,1.0
1825,1601.0,Maxine Kumin,Maxine,Kumin,female,1,no mfa,winner,Columbia University,Pulitzer Prize,1973.0,poetry,book,15000.0,Radcliffe College,,,1.0
1826,2166.0,Susan Choi,Susan,Choi,female,1,Cornell University,winner,National Book Foundation,National Book Award,2019.0,prose,book,10000.0,Yale University, Cornell University,,1.0
1827,159.0,Anne Sanow,Anne,Sanow,female,1,Washington University,winner,University of Pittsburg Press,Drue Heinz Literature Prize,2009.0,prose,book,15000.0,,,,1.0
